Timestamp,Value,Type
8:14:09 PM.36,"22.60\r\n",received
8:14:09 PM.567,"22.60\r\n",received
8:14:10 PM.61,"22.60\r\n",received
8:14:10 PM.557,"22.60\r\n",received
8:14:11 PM.69,"22.60\r\n",received
8:14:11 PM.581,"22.60\r\n",received
8:14:12 PM.94,"22.60\r\n",received
8:14:12 PM.589,"22.60\r\n",received
8:14:13 PM.84,"22.60\r\n",received
8:14:13 PM.613,"22.60\r\n",received
8:14:14 PM.108,"22.60\r\n",received
8:14:14 PM.605,"22.60\r\n",received
8:14:15 PM.117,"22.60\r\n",received
8:14:15 PM.629,"22.60\r\n",received
8:14:16 PM.141,"22.60\r\n",received
8:14:16 PM.637,"22.60\r\n",received
8:14:17 PM.132,"22.60\r\n",received
8:14:17 PM.661,"22.60\r\n",received
8:14:18 PM.157,"22.60\r\n",received
8:14:18 PM.668,"22.60\r\n",received
8:14:19 PM.165,"22.60\r\n",received
8:14:19 PM.693,"22.60\r\n",received
8:14:20 PM.189,"22.60\r\n",received
8:14:20 PM.685,"22.60\r\n",received
8:14:21 PM.181,"22.60\r\n",received
8:14:21 PM.708,"22.60\r\n",received
8:14:22 PM.205,"22.60\r\n",received
8:14:22 PM.718,"22.60\r\n",received
8:14:23 PM.213,"22.60\r\n",received
8:14:23 PM.740,"22.60\r\n",received
8:14:24 PM.236,"22.60\r\n",received
8:14:24 PM.733,"22.60\r\n",received
8:14:25 PM.229,"22.60\r\n",received
8:14:25 PM.756,"22.60\r\n",received
8:14:26 PM.270,"22.60\r\n",received
8:14:26 PM.766,"22.60\r\n",received
8:14:27 PM.261,"22.60\r\n",received
8:14:27 PM.789,"22.60\r\n",received
8:14:28 PM.285,"22.60\r\n",received
8:14:28 PM.781,"22.60\r\n",received
8:14:29 PM.293,"22.60\r\n",received
8:14:29 PM.805,"22.60\r\n",received
8:14:30 PM.319,"22.60\r\n",received
8:14:30 PM.813,"22.60\r\n",received
8:14:31 PM.308,"22.60\r\n",received
8:14:31 PM.837,"22.60\r\n",received
8:14:32 PM.333,"22.60\r\n",received
8:14:32 PM.829,"22.60\r\n",received
8:14:33 PM.340,"22.60\r\n",received
8:14:33 PM.868,"22.60\r\n",received
8:14:34 PM.366,"22.60\r\n",received
8:14:34 PM.861,"22.60\r\n",received
8:14:35 PM.358,"22.60\r\n",received
8:14:35 PM.884,"22.60\r\n",received
8:14:36 PM.380,"22.60\r\n",received
8:14:36 PM.894,"22.60\r\n",received
8:14:37 PM.389,"22.60\r\n",received
8:14:37 PM.917,"22.60\r\n",received
8:14:38 PM.413,"22.60\r\n",received
8:14:38 PM.909,"22.60\r\n",received
8:14:39 PM.421,"22.60\r\n",received
8:14:39 PM.933,"22.60\r\n",received
8:14:40 PM.449,"22.60\r\n",received
8:14:40 PM.941,"22.60\r\n",received
8:14:41 PM.436,"22.60\r\n",received
8:14:41 PM.964,"22.60\r\n",received
8:14:42 PM.461,"22.60\r\n",received
8:14:42 PM.957,"22.60\r\n",received
8:14:43 PM.469,"22.60\r\n",received
8:14:43 PM.996,"22.60\r\n",received
8:14:44 PM.494,"22.60\r\n",received
8:14:44 PM.989,"22.60\r\n",received
8:14:45 PM.485,"22.60\r\n",received
8:14:46 PM.13,"22.60\r\n",received
8:14:46 PM.509,"22.60\r\n",received
8:14:47 PM.21,"22.60\r\n",received
8:14:47 PM.518,"22.60\r\n",received
8:14:48 PM.44,"22.60\r\n",received
8:14:48 PM.541,"22.60\r\n",received
8:14:49 PM.37,"22.60\r\n",received
8:14:49 PM.533,"22.60\r\n",received
8:14:50 PM.61,"22.60\r\n",received
8:14:50 PM.557,"22.60\r\n",received
8:14:51 PM.69,"22.60\r\n",received
8:14:51 PM.565,"22.60\r\n",received
8:14:52 PM.93,"22.60\r\n",received
8:14:52 PM.588,"22.60\r\n",received
8:14:53 PM.85,"22.60\r\n",received
8:14:53 PM.597,"22.60\r\n",received
8:14:54 PM.109,"22.60\r\n",received
8:14:54 PM.622,"22.60\r\n",received
8:14:55 PM.119,"22.60\r\n",received
8:14:55 PM.612,"22.60\r\n",received
8:14:56 PM.141,"22.60\r\n",received
8:14:56 PM.637,"22.60\r\n",received
8:14:57 PM.133,"22.60\r\n",received
8:14:57 PM.644,"22.60\r\n",received
8:14:58 PM.157,"22.60\r\n",received
8:14:58 PM.708,"22.60\r\n",received
8:14:59 PM.164,"22.60\r\n",received
8:14:59 PM.660,"22.60\r\n",received
8:15:00 PM.189,"22.60\r\n",received
8:15:00 PM.684,"22.60\r\n",received
8:15:01 PM.196,"22.60\r\n",received
8:15:01 PM.692,"22.60\r\n",received
8:15:02 PM.221,"22.60\r\n",received
8:15:02 PM.717,"22.60\r\n",received
8:15:03 PM.213,"22.60\r\n",received
8:15:03 PM.709,"22.60\r\n",received
8:15:04 PM.237,"22.60\r\n",received
8:15:04 PM.733,"22.60\r\n",received
8:15:05 PM.245,"22.60\r\n",received
8:15:05 PM.741,"22.60\r\n",received
8:15:06 PM.268,"22.60\r\n",received
8:15:06 PM.764,"22.60\r\n",received
8:15:07 PM.261,"22.60\r\n",received
8:15:07 PM.757,"22.60\r\n",received
8:15:08 PM.285,"22.60\r\n",received
8:15:08 PM.798,"22.60\r\n",received
8:15:09 PM.293,"22.60\r\n",received
8:15:09 PM.789,"22.60\r\n",received
8:15:10 PM.317,"22.60\r\n",received
8:15:10 PM.813,"22.60\r\n",received
8:15:11 PM.325,"22.60\r\n",received
8:15:11 PM.821,"22.60\r\n",received
8:15:12 PM.348,"22.60\r\n",received
8:15:12 PM.844,"22.60\r\n",received
8:15:13 PM.341,"22.60\r\n",received
8:15:13 PM.837,"22.60\r\n",received
8:15:14 PM.365,"22.60\r\n",received
8:15:14 PM.861,"22.60\r\n",received
8:15:15 PM.373,"22.60\r\n",received
8:15:15 PM.869,"22.60\r\n",received
8:15:16 PM.397,"22.60\r\n",received
8:15:16 PM.892,"22.60\r\n",received
8:15:17 PM.388,"22.60\r\n",received
8:15:17 PM.901,"22.60\r\n",received
8:15:18 PM.413,"22.60\r\n",received
8:15:18 PM.924,"22.60\r\n",received
8:15:19 PM.420,"22.60\r\n",received
8:15:19 PM.916,"22.60\r\n",received
8:15:20 PM.445,"22.60\r\n",received
8:15:20 PM.940,"22.60\r\n",received
8:15:21 PM.437,"22.60\r\n",received
8:15:21 PM.949,"22.60\r\n",received
8:15:22 PM.461,"22.60\r\n",received
8:15:22 PM.974,"22.60\r\n",received
8:15:23 PM.469,"22.60\r\n",received
8:15:23 PM.965,"22.60\r\n",received
8:15:24 PM.493,"22.60\r\n",received
8:15:24 PM.989,"22.60\r\n",received
8:15:25 PM.501,"22.60\r\n",received
8:15:25 PM.996,"22.60\r\n",received
8:15:26 PM.524,"22.60\r\n",received
8:15:27 PM.21,"22.60\r\n",received
8:15:27 PM.516,"����������������������������������������������������������������2.60\r\n",received
8:15:28 PM.13,"22.60\r\n",received
8:15:28 PM.541,"22.60\r\n",received
8:15:29 PM.37,"22.60\r\n",received
8:15:29 PM.548,"22.60\r\n",received
8:15:30 PM.45,"22.60\r\n",received
8:15:30 PM.572,"22.60\r\n",received
8:15:31 PM.69,"22.60\r\n",received
8:15:31 PM.565,"22.60\r\n",received
8:15:32 PM.61,"22.60\r\n",received
8:15:32 PM.588,"22.60\r\n",received
8:15:33 PM.101,"22.60\r\n",received
8:15:33 PM.597,"22.60\r\n",received
8:15:34 PM.92,"22.60\r\n",received
8:15:34 PM.621,"22.60\r\n",received
8:15:35 PM.117,"22.60\r\n",received
8:15:35 PM.613,"22.60\r\n",received
8:15:36 PM.124,"22.60\r\n",received
8:15:36 PM.636,"22.60\r\n",received
8:15:37 PM.148,"22.60\r\n",received
8:15:37 PM.645,"22.60\r\n",received
8:15:38 PM.140,"22.60\r\n",received
8:15:38 PM.669,"22.60\r\n",received
8:15:39 PM.165,"22.60\r\n",received
8:15:39 PM.678,"22.60\r\n",received
8:15:40 PM.172,"22.60\r\n",received
8:15:40 PM.700,"22.60\r\n",received
8:15:41 PM.196,"22.60\r\n",received
8:15:41 PM.693,"22.60\r\n",received
8:15:42 PM.204,"22.60\r\n",received
8:15:42 PM.717,"22.60\r\n",received
8:15:43 PM.231,"22.60\r\n",received
8:15:43 PM.724,"22.60\r\n",received
8:15:44 PM.222,"22.60\r\n",received
8:15:44 PM.749,"22.60\r\n",received
8:15:45 PM.244,"22.60\r\n",received
8:15:45 PM.742,"22.60\r\n",received
8:15:46 PM.253,"22.60\r\n",received
8:15:46 PM.780,"22.60\r\n",received
8:15:47 PM.277,"22.60\r\n",received
8:15:47 PM.773,"22.60\r\n",received
8:15:48 PM.269,"22.60\r\n",received
8:15:48 PM.797,"22.60\r\n",received
8:15:49 PM.293,"22.60\r\n",received
8:15:49 PM.804,"22.60\r\n",received
8:15:50 PM.301,"22.60\r\n",received
8:15:50 PM.829,"22.60\r\n",received
8:15:51 PM.324,"22.60\r\n",received
8:15:51 PM.821,"22.60\r\n",received
8:15:52 PM.317,"22.60\r\n",received
8:15:52 PM.845,"22.60\r\n",received
8:15:53 PM.341,"22.60\r\n",received
8:15:53 PM.853,"22.60\r\n",received
8:15:54 PM.349,"22.60\r\n",received
8:15:54 PM.877,"22.60\r\n",received
8:15:55 PM.373,"22.60\r\n",received
8:15:55 PM.868,"22.60\r\n",received
8:15:56 PM.382,"22.60\r\n",received
8:15:56 PM.893,"22.60\r\n",received
8:15:57 PM.405,"22.60\r\n",received
8:15:57 PM.901,"22.60\r\n",received
8:15:58 PM.397,"22.60\r\n",received
8:15:58 PM.927,"22.60\r\n",received
8:15:59 PM.421,"22.60\r\n",received
8:15:59 PM.917,"22.60\r\n",received
8:16:00 PM.429,"22.60\r\n",received
8:16:00 PM.941,"22.60\r\n",received
8:16:01 PM.453,"22.60\r\n",received
8:16:01 PM.948,"22.60\r\n",received
8:16:02 PM.445,"22.60\r\n",received
8:16:02 PM.973,"����������������������������������������������������������������2.60\r\n",received
8:16:03 PM.469,"22.60\r\n",received
8:16:03 PM.965,"22.60\r\n",received
8:16:04 PM.476,"22.60\r\n",received
8:16:05 PM.5,"22.60\r\n",received
8:16:05 PM.501,"22.60\r\n",received
8:16:05 PM.997,"22.60\r\n",received
8:16:06 PM.493,"22.60\r\n",received
8:16:07 PM.22,"22.60\r\n",received
8:16:07 PM.517,"22.60\r\n",received
8:16:08 PM.28,"22.60\r\n",received
8:16:08 PM.525,"22.60\r\n",received
8:16:09 PM.53,"22.60\r\n",received
8:16:09 PM.548,"22.60\r\n",received
8:16:10 PM.44,"22.60\r\n",received
8:16:10 PM.557,"22.60\r\n",received
8:16:11 PM.84,"22.60\r\n",received
8:16:11 PM.581,"22.60\r\n",received
8:16:12 PM.77,"22.60\r\n",received
8:16:12 PM.573,"22.60\r\n",received
8:16:13 PM.101,"22.60\r\n",received
8:16:13 PM.597,"22.60\r\n",received
8:16:14 PM.109,"22.60\r\n",received
8:16:14 PM.605,"22.60\r\n",received
8:16:15 PM.132,"22.60\r\n",received
8:16:15 PM.629,"22.60\r\n",received
8:16:16 PM.125,"22.60\r\n",received
8:16:16 PM.621,"22.60\r\n",received
8:16:17 PM.149,"22.60\r\n",received
8:16:17 PM.661,"22.60\r\n",received
8:16:18 PM.156,"22.60\r\n",received
8:16:18 PM.653,"22.60\r\n",received
8:16:19 PM.181,"22.60\r\n",received
8:16:19 PM.676,"22.60\r\n",received
8:16:20 PM.173,"22.60\r\n",received
8:16:20 PM.684,"22.60\r\n",received
8:16:21 PM.197,"22.60\r\n",received
8:16:21 PM.708,"22.60\r\n",received
8:16:22 PM.204,"22.60\r\n",received
8:16:22 PM.701,"22.60\r\n",received
8:16:23 PM.229,"22.60\r\n",received
8:16:23 PM.725,"22.60\r\n",received
8:16:24 PM.222,"22.60\r\n",received
8:16:24 PM.732,"22.60\r\n",received
8:16:25 PM.244,"22.60\r\n",received
8:16:25 PM.756,"22.60\r\n",received
8:16:26 PM.253,"22.60\r\n",received
8:16:26 PM.749,"22.60\r\n",received
8:16:27 PM.277,"22.60\r\n",received
8:16:27 PM.773,"22.60\r\n",received
8:16:28 PM.284,"22.60\r\n",received
8:16:28 PM.780,"22.60\r\n",received
8:16:29 PM.308,"22.60\r\n",received
8:16:29 PM.805,"22.60\r\n",received
8:16:30 PM.301,"22.60\r\n",received
8:16:30 PM.797,"22.60\r\n",received
8:16:31 PM.325,"22.60\r\n",received
8:16:31 PM.820,"22.60\r\n",received
8:16:32 PM.334,"22.60\r\n",received
8:16:32 PM.829,"22.60\r\n",received
8:16:33 PM.356,"22.60\r\n",received
8:16:33 PM.853,"22.60\r\n",received
8:16:34 PM.348,"22.60\r\n",received
8:16:34 PM.845,"22.60\r\n",received
8:16:35 PM.373,"22.60\r\n",received
8:16:35 PM.886,"22.60\r\n",received
8:16:36 PM.380,"22.60\r\n",received
8:16:36 PM.877,"22.60\r\n",received
8:16:37 PM.405,"22.60\r\n",received
8:16:37 PM.901,"22.60\r\n",received
8:16:38 PM.397,"22.60\r\n",received
8:16:38 PM.909,"22.60\r\n",received
8:16:39 PM.436,"22.60\r\n",received
8:16:39 PM.933,"22.60\r\n",received
8:16:40 PM.429,"22.60\r\n",received
8:16:40 PM.940,"22.60\r\n",received
8:16:41 PM.453,"22.60\r\n",received
8:16:41 PM.964,"22.60\r\n",received
8:16:42 PM.460,"22.60\r\n",received
8:16:42 PM.957,"22.60\r\n",received
8:16:43 PM.485,"22.60\r\n",received
8:16:43 PM.981,"22.60\r\n",received
8:16:44 PM.477,"22.60\r\n",received
8:16:44 PM.988,"22.60\r\n",received
8:16:45 PM.501,"22.60\r\n",received
8:16:46 PM.12,"22.60\r\n",received
8:16:46 PM.509,"22.60\r\n",received
8:16:47 PM.4,"22.60\r\n",received
8:16:47 PM.533,"22.60\r\n",received
8:16:48 PM.29,"22.60\r\n",received
8:16:48 PM.540,"22.60\r\n",received
8:16:49 PM.37,"22.60\r\n",received
8:16:49 PM.565,"22.60\r\n",received
8:16:50 PM.61,"22.60\r\n",received
8:16:50 PM.557,"22.60\r\n",received
8:16:51 PM.53,"22.60\r\n",received
8:16:51 PM.581,"22.60\r\n",received
8:16:52 PM.76,"22.60\r\n",received
8:16:52 PM.589,"22.60\r\n",received
8:16:53 PM.85,"22.60\r\n",received
8:16:53 PM.612,"22.60\r\n",received
8:16:54 PM.109,"22.60\r\n",received
8:16:54 PM.605,"22.60\r\n",received
8:16:55 PM.101,"22.60\r\n",received
8:16:55 PM.629,"22.60\r\n",received
8:16:56 PM.140,"22.60\r\n",received
8:16:56 PM.637,"22.60\r\n",received
8:16:57 PM.133,"22.60\r\n",received
8:16:57 PM.660,"22.60\r\n",received
8:16:58 PM.157,"22.60\r\n",received
8:16:58 PM.653,"22.60\r\n",received
8:16:59 PM.165,"22.60\r\n",received
8:16:59 PM.692,"22.60\r\n",received
8:17:00 PM.189,"22.60\r\n",received
8:17:00 PM.685,"22.60\r\n",received
8:17:01 PM.181,"22.60\r\n",received
8:17:01 PM.709,"22.60\r\n",received
8:17:02 PM.205,"22.60\r\n",received
8:17:02 PM.716,"22.60\r\n",received
8:17:03 PM.213,"22.60\r\n",received
8:17:03 PM.741,"22.60\r\n",received
8:17:04 PM.236,"22.60\r\n",received
8:17:04 PM.733,"22.60\r\n",received
8:17:05 PM.229,"22.60\r\n",received
8:17:05 PM.756,"22.60\r\n",received
8:17:06 PM.253,"22.60\r\n",received
8:17:06 PM.764,"22.60\r\n",received
8:17:07 PM.261,"22.60\r\n",received
8:17:07 PM.789,"22.60\r\n",received
8:17:08 PM.285,"22.60\r\n",received
8:17:08 PM.781,"22.60\r\n",received
8:17:09 PM.292,"22.60\r\n",received
8:17:09 PM.805,"22.60\r\n",received
8:17:10 PM.317,"22.60\r\n",received
8:17:10 PM.813,"22.60\r\n",received
8:17:11 PM.309,"22.60\r\n",received
8:17:11 PM.837,"22.60\r\n",received
8:17:12 PM.333,"22.60\r\n",received
8:17:12 PM.845,"22.60\r\n",received
8:17:13 PM.341,"22.60\r\n",received
8:17:13 PM.869,"22.60\r\n",received
8:17:14 PM.365,"22.60\r\n",received
8:17:14 PM.861,"22.60\r\n",received
8:17:15 PM.372,"22.60\r\n",received
8:17:15 PM.885,"22.60\r\n",received
8:17:16 PM.397,"22.60\r\n",received
8:17:16 PM.893,"22.60\r\n",received
8:17:17 PM.389,"22.60\r\n",received
8:17:17 PM.919,"22.60\r\n",received
8:17:18 PM.413,"22.60\r\n",received
8:17:18 PM.908,"22.60\r\n",received
8:17:19 PM.420,"22.60\r\n",received
8:17:19 PM.933,"22.60\r\n",received
8:17:20 PM.444,"22.60\r\n",received
8:17:20 PM.941,"22.60\r\n",received
8:17:21 PM.436,"22.60\r\n",received
8:17:21 PM.965,"22.60\r\n",received
8:17:22 PM.461,"22.60\r\n",received
8:17:22 PM.957,"22.60\r\n",received
8:17:23 PM.468,"22.60\r\n",received
8:17:23 PM.998,"22.60\r\n",received
8:17:24 PM.492,"22.60\r\n",received
8:17:24 PM.989,"22.60\r\n",received
8:17:25 PM.485,"22.60\r\n",received
8:17:26 PM.13,"22.60\r\n",received
8:17:26 PM.508,"22.60\r\n",received
8:17:27 PM.20,"22.60\r\n",received
8:17:27 PM.517,"22.60\r\n",received
8:17:28 PM.44,"22.60\r\n",received
8:17:28 PM.541,"22.60\r\n",received
8:17:29 PM.36,"22.60\r\n",received
8:17:29 PM.534,"22.60\r\n",received
8:17:30 PM.61,"22.60\r\n",received
8:17:30 PM.572,"22.60\r\n",received
8:17:31 PM.69,"22.60\r\n",received
8:17:31 PM.565,"22.60\r\n",received
8:17:32 PM.93,"22.60\r\n",received
8:17:32 PM.589,"22.60\r\n",received
8:17:33 PM.85,"22.60\r\n",received
8:17:33 PM.597,"22.60\r\n",received
8:17:34 PM.109,"22.60\r\n",received
8:17:34 PM.621,"22.60\r\n",received
8:17:35 PM.118,"22.60\r\n",received
8:17:35 PM.613,"22.60\r\n",received
8:17:36 PM.141,"22.60\r\n",received
8:17:36 PM.637,"22.60\r\n",received
8:17:37 PM.133,"22.60\r\n",received
8:17:37 PM.645,"22.60\r\n",received
8:17:38 PM.157,"22.60\r\n",received
8:17:38 PM.669,"22.60\r\n",received
8:17:39 PM.165,"22.60\r\n",received
8:17:39 PM.661,"22.60\r\n",received
8:17:40 PM.189,"22.60\r\n",received
8:17:40 PM.701,"22.60\r\n",received
8:17:41 PM.197,"22.60\r\n",received
8:17:41 PM.693,"22.60\r\n",received
8:17:42 PM.221,"22.60\r\n",received
8:17:42 PM.717,"22.60\r\n",received
8:17:43 PM.213,"22.60\r\n",received
8:17:43 PM.724,"22.60\r\n",received
8:17:44 PM.236,"22.60\r\n",received
8:17:44 PM.748,"22.60\r\n",received
8:17:45 PM.245,"22.60\r\n",received
8:17:45 PM.741,"22.60\r\n",received
8:17:46 PM.269,"22.60\r\n",received
8:17:46 PM.764,"22.60\r\n",received
8:17:47 PM.261,"22.60\r\n",received
8:17:47 PM.772,"22.60\r\n",received
8:17:48 PM.285,"22.60\r\n",received
8:17:48 PM.798,"22.60\r\n",received
8:17:49 PM.293,"22.60\r\n",received
8:17:49 PM.790,"22.60\r\n",received
8:17:50 PM.316,"22.60\r\n",received
8:17:50 PM.814,"22.60\r\n",received
8:17:51 PM.324,"22.60\r\n",received
8:17:51 PM.820,"22.60\r\n",received
8:17:52 PM.348,"22.60\r\n",received
8:17:52 PM.845,"22.60\r\n",received
8:17:53 PM.341,"22.60\r\n",received
8:17:53 PM.837,"22.60\r\n",received
8:17:54 PM.364,"22.60\r\n",received
8:17:54 PM.861,"22.60\r\n",received
8:17:55 PM.374,"22.60\r\n",received
8:17:55 PM.869,"22.60\r\n",received
8:17:56 PM.397,"22.60\r\n",received
8:17:56 PM.893,"22.60\r\n",received
8:17:57 PM.389,"22.60\r\n",received
8:17:57 PM.885,"22.60\r\n",received
8:17:58 PM.413,"22.60\r\n",received
8:17:58 PM.924,"22.60\r\n",received
8:17:59 PM.421,"22.60\r\n",received
8:17:59 PM.917,"22.60\r\n",received
8:18:00 PM.445,"22.60\r\n",received
8:18:00 PM.940,"22.60\r\n",received
8:18:01 PM.437,"22.60\r\n",received
8:18:01 PM.948,"22.60\r\n",received
8:18:02 PM.461,"22.60\r\n",received
8:18:02 PM.973,"22.60\r\n",received
8:18:03 PM.469,"22.60\r\n",received
8:18:03 PM.964,"22.60\r\n",received
8:18:04 PM.492,"22.60\r\n",received
8:18:04 PM.989,"22.60\r\n",received
8:18:05 PM.485,"22.60\r\n",received
8:18:05 PM.996,"22.60\r\n",received
8:18:06 PM.509,"22.60\r\n",received
8:18:07 PM.21,"22.60\r\n",received
8:18:07 PM.517,"22.60\r\n",received
8:18:08 PM.12,"22.60\r\n",received
8:18:08 PM.541,"22.60\r\n",received
8:18:09 PM.37,"22.60\r\n",received
8:18:09 PM.549,"22.60\r\n",received
8:18:10 PM.45,"22.60\r\n",received
8:18:10 PM.573,"22.60\r\n",received
8:18:11 PM.69,"22.60\r\n",received
8:18:11 PM.565,"22.60\r\n",received
8:18:12 PM.77,"22.60\r\n",received
8:18:12 PM.589,"22.60\r\n",received
8:18:13 PM.106,"22.60\r\n",received
8:18:13 PM.597,"22.60\r\n",received
8:18:14 PM.93,"22.60\r\n",received
8:18:14 PM.622,"22.60\r\n",received
8:18:15 PM.116,"22.60\r\n",received
8:18:15 PM.614,"22.60\r\n",received
8:18:16 PM.125,"22.60\r\n",received
8:18:16 PM.652,"22.60\r\n",received
8:18:17 PM.149,"22.60\r\n",received
8:18:17 PM.645,"22.60\r\n",received
8:18:18 PM.140,"22.60\r\n",received
8:18:18 PM.669,"22.60\r\n",received
8:18:19 PM.165,"22.60\r\n",received
8:18:19 PM.676,"22.60\r\n",received
8:18:20 PM.172,"22.60\r\n",received
8:18:20 PM.700,"22.60\r\n",received
8:18:21 PM.197,"22.60\r\n",received
8:18:21 PM.693,"22.60\r\n",received
8:18:22 PM.189,"22.60\r\n",received
8:18:22 PM.717,"22.60\r\n",received
8:18:23 PM.228,"22.60\r\n",received
8:18:23 PM.724,"22.60\r\n",received
8:18:24 PM.221,"22.60\r\n",received
8:18:24 PM.748,"22.60\r\n",received
8:18:25 PM.245,"22.60\r\n",received
8:18:25 PM.741,"22.60\r\n",received
8:18:26 PM.254,"22.60\r\n",received
8:18:26 PM.765,"22.60\r\n",received
8:18:27 PM.276,"22.60\r\n",received
8:18:27 PM.773,"22.60\r\n",received
8:18:28 PM.270,"22.60\r\n",received
8:18:28 PM.796,"22.60\r\n",received
8:18:29 PM.293,"22.60\r\n",received
8:18:29 PM.789,"22.60\r\n",received
8:18:30 PM.301,"22.60\r\n",received
8:18:30 PM.814,"22.60\r\n",received
8:18:31 PM.325,"22.60\r\n",received
8:18:31 PM.821,"22.60\r\n",received
8:18:32 PM.317,"22.60\r\n",received
8:18:32 PM.844,"22.60\r\n",received
8:18:33 PM.341,"22.60\r\n",received
8:18:33 PM.852,"22.60\r\n",received
8:18:34 PM.349,"22.60\r\n",received
8:18:34 PM.877,"22.60\r\n",received
8:18:35 PM.372,"22.60\r\n",received
8:18:35 PM.869,"22.60\r\n",received
8:18:36 PM.364,"22.60\r\n",received
8:18:36 PM.893,"22.60\r\n",received
8:18:37 PM.389,"22.60\r\n",received
8:18:37 PM.900,"22.60\r\n",received
8:18:38 PM.397,"22.60\r\n",received
8:18:38 PM.925,"22.60\r\n",received
8:18:39 PM.420,"22.60\r\n",received
8:18:39 PM.917,"22.60\r\n",received
8:18:40 PM.428,"22.60\r\n",received
8:18:40 PM.941,"22.60\r\n",received
8:18:41 PM.453,"22.60\r\n",received
8:18:41 PM.949,"22.60\r\n",received
8:18:42 PM.445,"22.60\r\n",received
8:18:42 PM.973,"22.60\r\n",received
8:18:43 PM.469,"22.60\r\n",received
8:18:43 PM.982,"22.60\r\n",received
8:18:44 PM.478,"22.60\r\n",received
8:18:45 PM.6,"22.60\r\n",received
8:18:45 PM.501,"22.60\r\n",received
8:18:45 PM.997,"22.60\r\n",received
8:18:46 PM.493,"22.60\r\n",received
8:18:47 PM.20,"22.60\r\n",received
8:18:47 PM.532,"22.60\r\n",received
8:18:48 PM.29,"22.60\r\n",received
8:18:48 PM.525,"22.60\r\n",received
8:18:49 PM.53,"22.60\r\n",received
8:18:49 PM.549,"22.60\r\n",received
8:18:50 PM.46,"22.60\r\n",received
8:18:50 PM.557,"22.60\r\n",received
8:18:51 PM.69,"22.60\r\n",received
8:18:51 PM.582,"22.60\r\n",received
8:18:52 PM.78,"22.60\r\n",received
8:18:52 PM.573,"22.60\r\n",received
8:18:53 PM.101,"22.60\r\n",received
8:18:53 PM.597,"22.60\r\n",received
8:18:54 PM.93,"22.60\r\n",received
8:18:54 PM.605,"22.60\r\n",received
8:18:55 PM.117,"22.60\r\n",received
8:18:55 PM.628,"22.60\r\n",received
8:18:56 PM.125,"22.60\r\n",received
8:18:56 PM.622,"22.60\r\n",received
8:18:57 PM.149,"22.60\r\n",received
8:18:57 PM.646,"22.60\r\n",received
8:18:58 PM.157,"22.60\r\n",received
8:18:58 PM.653,"22.60\r\n",received
8:18:59 PM.180,"22.60\r\n",received
8:18:59 PM.677,"22.60\r\n",received
8:19:00 PM.173,"22.60\r\n",received
8:19:00 PM.669,"22.60\r\n",received
8:19:01 PM.197,"22.60\r\n",received
8:19:01 PM.692,"22.60\r\n",received
8:19:02 PM.213,"22.60\r\n",received
8:19:02 PM.732,"22.60\r\n",received
8:19:03 PM.229,"22.60\r\n",received
8:19:03 PM.758,"22.60\r\n",received
8:19:04 PM.221,"22.60\r\n",received
8:19:04 PM.768,"22.60\r\n",received
8:19:05 PM.247,"����������������������������������������������������������������2.60\r\n",received
8:19:05 PM.803,"22.60\r\n",received
8:19:06 PM.256,"22.60\r\n",received
8:19:06 PM.779,"22.60\r\n",received
8:19:07 PM.281,"22.60\r\n",received
8:19:07 PM.773,"22.60\r\n",received
8:19:08 PM.269,"22.60\r\n",received
8:19:08 PM.781,"22.60\r\n",received
8:19:09 PM.293,"22.60\r\n",received
